overall,club_team_id,Playing Time_MP,Playing Time_90s,Per 90 Minutes_PrgC,Per 90 Minutes_PrgP,Per 90 Minutes_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_xG,Per 90 Minutes_xAG,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Per 90 Minutes_Total_Cmp,Per 90 Minutes_Total_Att,Total_Cmp%,Per 90 Minutes_Total_TotDist,Per 90 Minutes_Total_PrgDist,Per 90 Minutes_Short_Cmp,Per 90 Minutes_Short_Att,Short_Cmp%,Per 90 Minutes_Medium_Cmp,Per 90 Minutes_Medium_Att,Medium_Cmp%,Per 90 Minutes_Long_Cmp,Per 90 Minutes_Long_Att,Long_Cmp%,Per 90 Minutes_KP,Per 90 Minutes_1/3,Per 90 Minutes_PPA,Per 90 Minutes_CrsPA,SCA_SCA90,Per 90 Minutes_SCA Types_PassLive,Per 90 Minutes_SCA Types_PassDead,Per 90 Minutes_SCA Types_TO,Per 90 Minutes_SCA Types_Sh,Per 90 Minutes_SCA Types_Fld,Per 90 Minutes_SCA Types_Def,GCA_GCA90,Per 90 Minutes_GCA Types_PassLive,Per 90 Minutes_GCA Types_PassDead,Per 90 Minutes_GCA Types_TO,Per 90 Minutes_GCA Types_Sh,Per 90 Minutes_GCA Types_Fld,Per 90 Minutes_GCA Types_Def,Per 90 Minutes_Tackles_Tkl,Per 90 Minutes_Tackles_TklW,Per 90 Minutes_Tackles_Def 3rd,Per 90 Minutes_Tackles_Mid 3rd,Per 90 Minutes_Tackles_Att 3rd,Per 90 Minutes_Challenges_Tkl,Per 90 Minutes_Challenges_Att,Challenges_Tkl%,Per 90 Minutes_Challenges_Lost,Per 90 Minutes_Blocks_Blocks,Per 90 Minutes_Blocks_Sh,Per 90 Minutes_Blocks_Pass,Per 90 Minutes_Int,Per 90 Minutes_Tkl+Int,Per 90 Minutes_Clr,Per 90 Minutes_Err,position_num,league_level
70,1738,28,17.3,1.7341040462427746,3.699421965317919,5.895953757225433,0.0,0.17,0.08,0.06,22.2,1.04,0.23,0.0,0.0,27.80346820809249,36.93641618497109,75.3,431.3872832369942,186.1849710982659,14.797687861271676,17.86127167630058,82.8,10.751445086705202,14.566473988439306,73.8,1.445086705202312,2.543352601156069,56.8,0.7514450867052023,1.7341040462427746,1.0982658959537572,0.6358381502890174,2.25,1.676300578034682,0.1156069364161849,0.0578034682080924,0.0578034682080924,0.3468208092485549,0.0,0.46,0.3468208092485549,0.0,0.0,0.0,0.1156069364161849,0.0,2.138728323699422,1.5028901734104043,1.213872832369942,0.6936416184971098,0.2312138728323699,1.0404624277456649,1.7341040462427746,60.0,0.6936416184971098,0.6936416184971098,0.1156069364161849,0.5780346820809248,0.9248554913294798,3.0635838150289016,0.9826589595375722,0.0,9,2
76,10029,28,23.8,1.4705882352941175,4.033613445378151,2.5210084033613445,0.17,0.21,0.16,0.12,30.8,1.09,0.34,0.15,0.5,33.69747899159664,41.30252100840336,81.6,526.3025210084033,123.94957983193277,17.394957983193276,19.747899159663863,88.1,13.319327731092436,15.126050420168069,88.1,1.9747899159663864,3.6554621848739495,54.0,0.8823529411764706,3.109243697478992,0.7142857142857143,0.0840336134453781,1.85,1.3865546218487397,0.0,0.0840336134453781,0.1680672268907563,0.1260504201680672,0.0840336134453781,0.34,0.2941176470588235,0.0,0.0,0.042016806722689,0.0,0.0,1.3445378151260503,0.7563025210084033,0.4621848739495798,0.6302521008403361,0.2521008403361344,0.5882352941176471,1.3445378151260503,43.8,0.7563025210084033,0.9243697478991596,0.2521008403361344,0.6722689075630252,0.9243697478991596,2.26890756302521,1.512605042016807,0.0,2,2
77,18,5,2.2,7.727272727272727,5.0,20.0,0.0,0.9,0.19,0.38,14.3,3.17,0.45,0.0,0.0,35.45454545454545,40.90909090909091,86.7,502.27272727272725,89.09090909090908,20.454545454545453,21.818181818181817,93.8,12.727272727272728,15.909090909090908,80.0,1.3636363636363635,1.818181818181818,75.0,5.454545454545454,1.3636363636363635,3.1818181818181817,0.4545454545454545,8.59,7.272727272727272,0.0,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.0,0.9,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,1.3636363636363635,1.3636363636363635,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.9090909090909092,50.0,0.4545454545454545,1.818181818181818,0.0,1.818181818181818,1.3636363636363635,2.727272727272727,0.9090909090909092,0.0,4,1
78,1943,29,23.5,1.446808510638298,5.829787234042553,1.872340425531915,0.09,0.13,0.08,0.15,36.4,1.4,0.51,0.06,0.17,35.61702127659574,44.93617021276596,79.3,633.2765957446809,181.6595744680851,15.659574468085106,17.74468085106383,88.2,16.085106382978722,18.29787234042553,87.9,3.48936170212766,7.148936170212766,48.8,1.74468085106383,5.0212765957446805,1.4042553191489362,0.2127659574468085,3.62,3.0638297872340425,0.2978723404255319,0.0,0.1276595744680851,0.0851063829787234,0.0425531914893617,0.38,0.3404255319148936,0.0425531914893617,0.0,0.0,0.0,0.0,2.297872340425532,1.4042553191489362,0.8085106382978723,1.148936170212766,0.3404255319148936,1.148936170212766,2.723404255319149,42.2,1.574468085106383,1.872340425531915,0.4680851063829787,1.4042553191489362,1.2765957446808511,3.574468085106383,2.1702127659574466,0.1276595744680851,2,1
70,1968,30,27.9,1.4336917562724014,3.369175627240144,2.043010752688172,0.04,0.07,0.05,0.07,26.7,1.07,0.29,0.03,0.13,33.04659498207886,46.308243727598565,71.4,565.3405017921148,267.0967741935484,16.093189964157705,18.78136200716846,85.7,12.544802867383511,16.200716845878137,77.4,3.333333333333333,8.67383512544803,38.4,1.146953405017921,2.6164874551971327,0.8602150537634409,0.6451612903225806,2.26,1.3978494623655917,0.6451612903225806,0.03584229390681,0.07168458781362,0.03584229390681,0.07168458781362,0.21,0.1075268817204301,0.07168458781362,0.0,0.03584229390681,0.0,0.0,1.5412186379928317,0.8602150537634409,0.931899641577061,0.4301075268817204,0.1792114695340501,0.8960573476702509,1.6487455197132617,54.3,0.7526881720430108,1.2186379928315412,0.3225806451612903,0.8960573476702509,0.6810035842293907,2.2222222222222223,2.5806451612903225,0.03584229390681,10,1
82,18,33,31.0,1.032258064516129,5.774193548387097,0.2580645161290322,0.16,0.0,0.11,0.01,37.5,0.77,0.29,0.21,0.56,77.09677419354838,84.06451612903226,91.7,1337.354838709677,522.516129032258,31.161290322580644,33.38709677419355,93.3,41.25806451612903,43.25806451612903,95.4,3.5806451612903225,5.096774193548387,70.3,0.2258064516129032,6.096774193548387,0.4516129032258064,0.0,1.13,0.9032258064516128,0.064516129032258,0.0,0.0967741935483871,0.0,0.064516129032258,0.06,0.032258064516129,0.0,0.0,0.032258064516129,0.0,0.0,2.129032258064516,1.2903225806451613,1.1290322580645162,0.8064516129032258,0.1935483870967742,1.032258064516129,1.4193548387096775,72.7,0.3870967741935484,1.4838709677419355,0.7096774193548387,0.7741935483870968,1.4193548387096775,3.548387096774193,3.419354838709677,0.032258064516129,6,1
77,1943,29,21.5,2.4651162790697674,5.953488372093023,6.0,0.14,0.23,0.25,0.19,29.8,2.65,0.79,0.05,0.18,32.04651162790697,43.44186046511628,73.8,542.046511627907,161.90697674418604,15.534883720930232,18.0,86.3,13.023255813953488,16.372093023255815,79.5,2.7906976744186047,5.906976744186046,47.2,2.0,3.72093023255814,1.8604651162790693,0.6511627906976745,4.55,3.1627906976744184,0.5581395348837209,0.1395348837209302,0.4651162790697674,0.2325581395348837,0.0,0.51,0.2325581395348837,0.1395348837209302,0.0,0.0930232558139534,0.0465116279069767,0.0,2.0,1.1162790697674418,0.6976744186046512,0.8837209302325582,0.4186046511627907,0.4651162790697674,1.255813953488372,37.0,0.7906976744186046,0.7441860465116279,0.1395348837209302,0.6046511627906976,0.2325581395348837,2.232558139534884,0.5116279069767442,0.0,11,1
65,693,21,12.8,0.390625,3.671875,0.546875,0.08,0.0,0.02,0.0,25.0,0.31,0.08,0.25,1.0,51.640625,57.65625,89.6,973.359375,356.015625,18.359375,18.984375,96.7,28.90625,30.3125,95.4,3.984375,6.796875,58.6,0.078125,3.828125,0.15625,0.078125,0.86,0.78125,0.0,0.0,0.078125,0.0,0.0,0.16,0.15625,0.0,0.0,0.0,0.0,0.0,1.25,0.703125,0.9375,0.3125,0.0,0.859375,1.484375,57.9,0.625,1.40625,0.46875,0.9375,0.625,1.875,2.65625,0.078125,6,4
69,74,23,13.1,1.6030534351145038,5.114503816793893,1.1450381679389314,0.0,0.08,0.07,0.15,17.6,1.3,0.23,0.0,0.0,36.87022900763359,43.81679389312977,84.1,639.6946564885496,191.1450381679389,17.17557251908397,19.770992366412216,86.9,14.732824427480915,16.259541984732824,90.6,3.8931297709923673,5.7251908396946565,68.0,1.83206106870229,4.198473282442748,0.916030534351145,0.1526717557251908,3.36,1.984732824427481,0.8396946564885497,0.1526717557251908,0.3053435114503817,0.0763358778625954,0.0,0.46,0.3816793893129771,0.0,0.0,0.0763358778625954,0.0,0.0,2.290076335877863,1.450381679389313,0.6106870229007634,1.3740458015267176,0.3053435114503817,1.2213740458015268,2.290076335877863,53.3,1.068702290076336,1.068702290076336,0.0763358778625954,0.9923664122137404,1.068702290076336,3.3587786259541987,1.297709923664122,0.0763358778625954,2,2
63,696,11,3.6,1.9444444444444444,3.055555555555556,4.444444444444445,0.28,0.0,0.22,0.14,42.9,1.96,0.84,0.14,0.33,22.22222222222222,30.55555555555556,72.7,375.55555555555554,132.77777777777777,11.944444444444445,14.166666666666666,84.3,8.61111111111111,11.38888888888889,75.6,1.3888888888888888,3.333333333333333,41.7,1.1111111111111112,2.7777777777777777,0.5555555555555556,0.0,1.12,0.2777777777777778,0.5555555555555556,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.055555555555556,1.6666666666666663,0.5555555555555556,2.2222222222222223,0.2777777777777778,1.9444444444444444,3.888888888888889,50.0,1.9444444444444444,1.3888888888888888,0.0,1.3888888888888888,1.1111111111111112,4.166666666666667,0.2777777777777778,0.0,2,4
77,14,37,35.1,2.2507122507122506,4.871794871794871,5.156695156695156,0.14,0.29,0.2,0.24,18.6,2.0,0.37,0.06,0.31,29.8005698005698,42.22222222222222,70.6,525.5555555555555,174.07407407407408,14.216524216524215,17.37891737891738,81.8,9.97150997150997,12.877492877492877,77.4,4.358974358974359,8.49002849002849,51.3,2.108262108262108,3.247863247863248,1.1111111111111112,0.3703703703703703,4.25,2.45014245014245,1.0826210826210825,0.2564102564102564,0.1994301994301994,0.2279202279202279,0.0284900284900284,0.51,0.3988603988603988,0.0854700854700854,0.0,0.0284900284900284,0.0,0.0,1.0256410256410255,0.6837606837606838,0.1709401709401709,0.5698005698005698,0.2849002849002849,0.3988603988603988,0.9401709401709402,42.4,0.5413105413105412,0.8831908831908831,0.2279202279202279,0.6552706552706552,0.4843304843304843,1.50997150997151,0.5982905982905983,0.0,8,1
76,46,20,17.9,0.1675977653631285,4.022346368715084,0.670391061452514,0.11,0.0,0.08,0.01,33.3,0.34,0.11,0.33,1.0,58.71508379888269,66.9832402234637,87.7,1155.7541899441342,414.69273743016765,20.67039106145252,21.731843575419,95.1,28.156424581005588,30.27932960893855,93.0,8.93854748603352,13.5195530726257,66.1,0.223463687150838,3.6312849162011176,0.335195530726257,0.0558659217877095,0.5,0.3910614525139665,0.0,0.0,0.0558659217877095,0.0,0.0558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262569832402235,0.446927374301676,0.558659217877095,0.1675977653631285,0.0,0.446927374301676,1.005586592178771,44.4,0.558659217877095,0.8379888268156426,0.5027932960893855,0.335195530726257,0.335195530726257,1.0614525139664803,2.458100558659218,0.0,6,2
73,1796,21,9.1,0.2197802197802197,1.868131868131868,3.076923076923077,0.22,0.11,0.38,0.02,33.3,2.3,0.77,0.05,0.14,15.604395604395606,23.736263736263737,65.7,215.1648351648352,43.51648351648352,9.78021978021978,13.076923076923077,74.8,3.956043956043956,5.714285714285714,69.2,0.989010989010989,2.967032967032967,33.3,0.4395604395604395,1.7582417582417582,0.2197802197802197,0.0,1.42,0.7692307692307693,0.0,0.2197802197802197,0.4395604395604395,0.0,0.0,0.11,0.1098901098901098,0.0,0.0,0.0,0.0,0.0,1.5384615384615383,0.989010989010989,0.7692307692307693,0.4395604395604395,0.3296703296703296,0.7692307692307693,1.4285714285714286,53.8,0.6593406593406593,1.208791208791209,0.1098901098901098,1.098901098901099,0.1098901098901098,1.6483516483516485,0.8791208791208791,0.0,1,1
79,18,28,15.6,0.9615384615384616,4.807692307692308,0.1923076923076923,0.13,0.0,0.04,0.02,36.4,0.7,0.26,0.18,0.5,48.3974358974359,54.61538461538461,88.6,729.2307692307693,183.2051282051282,26.47435897435897,28.71794871794872,92.2,17.82051282051282,19.23076923076923,92.7,2.307692307692308,3.8461538461538463,60.0,0.3846153846153846,3.91025641025641,0.6410256410256411,0.0641025641025641,1.02,0.9615384615384616,0.0,0.0,0.0,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141025641025641,1.9871794871794872,1.2820512820512822,1.6025641025641026,0.2564102564102564,1.217948717948718,2.17948717948718,55.9,0.9615384615384616,0.7051282051282052,0.3846153846153846,0.3205128205128205,1.153846153846154,4.294871794871795,2.5641025641025643,0.2564102564102564,5,1
78,66,10,8.0,0.625,2.5,0.125,0.0,0.0,0.06,0.0,66.7,0.75,0.5,0.0,0.0,46.375,55.0,84.3,932.875,271.75,13.0,15.875,81.9,26.875,29.0,92.7,5.25,8.25,63.6,0.125,3.0,0.0,0.0,0.5,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.875,0.75,0.375,0.0,0.375,0.875,42.9,0.5,0.75,0.625,0.125,1.5,2.625,4.625,0.0,6,2
76,110062,15,10.5,2.2857142857142856,6.666666666666667,1.619047619047619,0.0,0.0,0.02,0.02,16.7,0.57,0.1,0.0,0.0,63.61904761904762,68.85714285714286,92.4,1155.428571428571,242.3809523809524,24.38095238095238,25.714285714285715,94.8,32.476190476190474,34.38095238095238,94.5,5.809523809523809,7.047619047619048,82.4,0.4761904761904761,6.666666666666667,0.3809523809523809,0.0952380952380952,1.43,1.238095238095238,0.0,0.0,0.0952380952380952,0.0,0.0952380952380952,0.1,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,2.380952380952381,1.0476190476190477,0.7619047619047619,1.1428571428571428,0.4761904761904761,1.3333333333333333,2.571428571428572,51.9,1.238095238095238,0.4761904761904761,0.0952380952380952,0.3809523809523809,0.7619047619047619,3.142857142857143,1.1428571428571428,0.0952380952380952,9,1
69,111065,26,25.0,0.08,2.32,0.04,0.0,0.0,0.04,0.0,6.7,0.6,0.04,0.0,0.0,56.12,61.56,91.2,1141.84,395.68,17.08,18.24,93.6,31.52,32.84,96.0,7.12,9.32,76.4,0.16,1.88,0.0,0.0,0.72,0.6,0.04,0.0,0.08,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.88,0.6,0.52,0.32,0.04,0.44,0.96,45.8,0.52,1.72,1.24,0.48,1.6,2.48,3.2,0.04,6,4
72,71,12,5.7,0.8771929824561403,3.333333333333333,4.7368421052631575,0.18,0.35,0.3,0.17,75.0,1.41,1.05,0.13,0.17,22.807017543859647,30.35087719298245,75.1,341.57894736842104,95.96491228070175,11.75438596491228,14.912280701754383,78.8,9.12280701754386,11.228070175438596,81.3,0.8771929824561403,1.2280701754385963,71.4,1.4035087719298245,1.2280701754385963,0.5263157894736842,0.0,3.34,2.456140350877193,0.175438596491228,0.0,0.3508771929824561,0.0,0.3508771929824561,0.35,0.3508771929824561,0.0,0.0,0.0,0.0,0.0,2.456140350877193,1.4035087719298245,0.8771929824561403,0.5263157894736842,1.0526315789473684,1.0526315789473684,2.280701754385965,46.2,1.2280701754385963,0.5263157894736842,0.0,0.5263157894736842,1.0526315789473684,3.508771929824561,1.4035087719298245,0.0,1,2
64,111657,36,31.2,0.3205128205128205,4.967948717948718,0.7692307692307693,0.0,0.03,0.02,0.05,15.0,0.64,0.1,0.0,0.0,52.05128205128205,60.99358974358975,85.3,862.3076923076924,249.42307692307693,24.96794871794872,27.46794871794872,90.9,21.762820512820515,24.83974358974359,87.6,4.038461538461538,6.185897435897436,65.3,0.8012820512820513,5.128205128205129,0.2564102564102564,0.0,1.47,1.3782051282051282,0.032051282051282,0.032051282051282,0.032051282051282,0.0,0.0,0.06,0.032051282051282,0.032051282051282,0.0,0.0,0.0,0.0,2.083333333333333,1.3461538461538465,0.8974358974358975,0.9294871794871796,0.2564102564102564,0.8974358974358975,2.243589743589744,40.0,1.3461538461538465,1.5064102564102564,0.3846153846153846,1.1217948717948718,0.8653846153846154,2.948717948717949,1.955128205128205,0.0641025641025641,5,2
87,73,22,19.2,1.5104166666666667,7.864583333333334,0.2083333333333333,0.1,0.0,0.06,0.04,37.5,0.42,0.16,0.25,0.67,90.41666666666669,95.3125,94.9,1759.1145833333337,524.5833333333334,27.291666666666668,28.072916666666668,97.2,52.708333333333336,54.114583333333336,97.4,9.6875,11.71875,82.7,0.46875,9.583333333333334,0.2083333333333333,0.0520833333333333,1.62,1.4583333333333337,0.0,0.0520833333333333,0.0,0.0,0.1041666666666666,0.05,0.0,0.0,0.0,0.0,0.0,0.0520833333333333,1.5625,0.9895833333333334,0.4166666666666667,0.8333333333333334,0.3125,1.3020833333333337,1.71875,75.8,0.4166666666666667,1.40625,0.78125,0.625,0.5729166666666667,2.135416666666667,3.333333333333333,0.0,4,2
