overall,club_team_id,Playing Time_MP,Playing Time_90s,Per 90 Minutes_PrgC,Per 90 Minutes_PrgP,Per 90 Minutes_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_xG,Per 90 Minutes_xAG,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Per 90 Minutes_Total_Cmp,Per 90 Minutes_Total_Att,Total_Cmp%,Per 90 Minutes_Total_TotDist,Per 90 Minutes_Total_PrgDist,Per 90 Minutes_Short_Cmp,Per 90 Minutes_Short_Att,Short_Cmp%,Per 90 Minutes_Medium_Cmp,Per 90 Minutes_Medium_Att,Medium_Cmp%,Per 90 Minutes_Long_Cmp,Per 90 Minutes_Long_Att,Long_Cmp%,Per 90 Minutes_KP,Per 90 Minutes_1/3,Per 90 Minutes_PPA,Per 90 Minutes_CrsPA,SCA_SCA90,Per 90 Minutes_SCA Types_PassLive,Per 90 Minutes_SCA Types_PassDead,Per 90 Minutes_SCA Types_TO,Per 90 Minutes_SCA Types_Sh,Per 90 Minutes_SCA Types_Fld,Per 90 Minutes_SCA Types_Def,GCA_GCA90,Per 90 Minutes_GCA Types_PassLive,Per 90 Minutes_GCA Types_PassDead,Per 90 Minutes_GCA Types_TO,Per 90 Minutes_GCA Types_Sh,Per 90 Minutes_GCA Types_Fld,Per 90 Minutes_GCA Types_Def,Per 90 Minutes_Tackles_Tkl,Per 90 Minutes_Tackles_TklW,Per 90 Minutes_Tackles_Def 3rd,Per 90 Minutes_Tackles_Mid 3rd,Per 90 Minutes_Tackles_Att 3rd,Per 90 Minutes_Challenges_Tkl,Per 90 Minutes_Challenges_Att,Challenges_Tkl%,Per 90 Minutes_Challenges_Lost,Per 90 Minutes_Blocks_Blocks,Per 90 Minutes_Blocks_Sh,Per 90 Minutes_Blocks_Pass,Per 90 Minutes_Int,Per 90 Minutes_Tkl+Int,Per 90 Minutes_Clr,Per 90 Minutes_Err,position_num,league_level
70,246,30,21.9,5.0228310502283104,4.383561643835617,9.543378995433793,0.37,0.14,0.15,0.23,37.7,2.42,0.91,0.15,0.4,24.38356164383562,35.93607305936073,67.9,425.9360730593608,117.76255707762556,11.82648401826484,14.703196347031964,80.4,9.49771689497717,13.242009132420092,71.7,2.4657534246575343,5.342465753424658,46.2,1.5981735159817352,1.7808219178082192,1.9178082191780823,0.4109589041095891,4.16,2.328767123287671,0.8219178082191781,0.5022831050228311,0.273972602739726,0.136986301369863,0.091324200913242,0.59,0.273972602739726,0.0,0.228310502283105,0.045662100456621,0.045662100456621,0.0,1.3242009132420092,0.8675799086757991,0.4109589041095891,0.6392694063926941,0.273972602739726,0.5936073059360731,1.5068493150684932,39.4,0.9132420091324202,1.4611872146118725,0.0,1.4611872146118725,0.365296803652968,1.6894977168949772,0.5479452054794521,0.136986301369863,7,3
81,457,32,26.8,1.67910447761194,4.776119402985074,4.514925373134329,0.19,0.22,0.16,0.16,22.7,2.46,0.56,0.08,0.33,35.14925373134328,46.4179104477612,75.7,555.5597014925373,157.08955223880596,19.104477611940297,22.72388059701493,84.1,11.343283582089551,13.32089552238806,85.2,3.0970149253731343,6.753731343283582,45.9,1.4925373134328357,4.067164179104478,1.1194029850746268,0.1865671641791044,3.77,2.126865671641791,0.7462686567164178,0.1865671641791044,0.3731343283582089,0.2611940298507462,0.0746268656716417,0.6,0.3731343283582089,0.0,0.1119402985074626,0.0373134328358208,0.0746268656716417,0.0,1.5671641791044777,1.044776119402985,0.4850746268656716,0.7462686567164178,0.335820895522388,0.5597014925373134,1.6044776119402984,34.9,1.044776119402985,0.8582089552238805,0.1492537313432835,0.708955223880597,0.4477611940298507,2.014925373134328,0.7835820895522387,0.0,2,1
71,21,30,11.7,3.8461538461538463,2.307692307692308,10.427350427350428,0.6,0.43,0.32,0.2,41.9,3.69,1.54,0.16,0.39,29.059829059829063,35.042735042735046,82.9,461.1111111111112,73.67521367521368,15.641025641025642,17.435897435897438,89.7,11.538461538461538,13.333333333333334,86.5,1.5384615384615383,2.1367521367521367,72.0,1.0256410256410258,1.965811965811966,1.623931623931624,0.5128205128205129,3.86,2.1367521367521367,0.0,0.7692307692307693,0.6837606837606838,0.2564102564102564,0.0,1.11,0.6837606837606838,0.0,0.2564102564102564,0.0854700854700854,0.0854700854700854,0.0,1.0256410256410258,0.1709401709401709,0.2564102564102564,0.3418803418803419,0.4273504273504274,0.3418803418803419,0.5128205128205129,66.7,0.1709401709401709,0.9401709401709404,0.0,0.9401709401709404,0.5128205128205129,1.5384615384615383,0.5128205128205129,0.0,1,2
70,100634,24,20.9,5.69377990430622,3.3014354066985647,7.272727272727273,0.24,0.29,0.18,0.15,40.7,1.29,0.53,0.11,0.27,25.07177033492823,34.01913875598086,73.7,365.1196172248804,104.97607655502394,15.167464114832535,17.081339712918663,88.8,7.081339712918661,10.43062200956938,67.9,1.674641148325359,3.2057416267942584,52.2,1.5311004784688995,1.674641148325359,1.961722488038277,0.9569377990430624,3.1,2.583732057416268,0.1913875598086124,0.2392344497607655,0.0956937799043062,0.0,0.0,0.43,0.3349282296650718,0.0,0.0956937799043062,0.0,0.0,0.0,0.6220095693779905,0.2870813397129186,0.2870813397129186,0.0956937799043062,0.2392344497607655,0.3349282296650718,1.244019138755981,26.9,0.9090909090909092,0.2392344497607655,0.0,0.2392344497607655,0.0478468899521531,0.6698564593301436,0.7655502392344498,0.0,4,3
79,481,16,6.7,2.985074626865672,6.4179104477611935,11.044776119402984,0.0,0.3,0.11,0.24,25.0,2.38,0.59,0.0,0.0,42.537313432835816,57.46268656716418,74.0,714.776119402985,234.77611940298507,21.791044776119403,23.88059701492537,91.3,14.029850746268655,18.35820895522388,76.4,4.925373134328358,10.746268656716415,45.8,3.2835820895522385,4.626865671641791,1.9402985074626864,0.5970149253731343,6.68,3.7313432835820897,1.1940298507462686,1.1940298507462686,0.4477611940298507,0.1492537313432835,0.0,0.45,0.2985074626865671,0.1492537313432835,0.0,0.0,0.0,0.0,1.4925373134328357,1.044776119402985,0.4477611940298507,0.8955223880597015,0.1492537313432835,0.5970149253731343,1.6417910447761193,36.4,1.044776119402985,0.5970149253731343,0.0,0.5970149253731343,0.5970149253731343,2.08955223880597,0.2985074626865671,0.0,12,1
71,229,21,7.9,2.258064516129032,4.193548387096774,10.64516129032258,0.0,0.0,0.68,0.07,33.3,1.24,0.41,0.0,0.0,17.741935483870968,28.70967741935484,61.8,292.5806451612903,110.64516129032258,8.387096774193548,10.96774193548387,76.5,6.451612903225806,10.32258064516129,62.5,1.935483870967741,3.225806451612903,60.0,0.9677419354838708,1.935483870967741,1.2903225806451613,0.0,4.22,3.225806451612903,0.0,0.3225806451612903,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9677419354838708,1.6666666666666667,0.3225806451612903,0.0,0.6451612903225806,0.6451612903225806,3.548387096774193,18.2,2.903225806451613,0.9677419354838708,0.3225806451612903,0.6451612903225806,1.25,2.258064516129032,0.6451612903225806,0.0,1,4
74,234,13,6.0,2.5,4.166666666666667,9.666666666666666,0.34,0.5,0.31,0.37,50.0,1.68,0.84,0.2,0.4,32.166666666666664,39.833333333333336,80.8,471.5,134.66666666666666,20.166666666666668,23.0,87.7,9.333333333333334,12.166666666666666,76.7,1.8333333333333333,2.6666666666666665,68.8,1.8333333333333333,2.0,1.8333333333333333,0.0,4.53,3.1666666666666665,0.1666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.84,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,2.0,1.1666666666666667,0.5,0.6666666666666666,0.8333333333333334,1.3333333333333333,2.333333333333333,57.1,1.0,1.1666666666666667,0.0,1.1666666666666667,0.1666666666666666,2.1666666666666665,0.0,0.0,12,3
69,112885,9,9.0,2.333333333333333,4.444444444444445,3.4444444444444446,0.0,0.44,0.03,0.19,12.5,0.89,0.11,0.0,0.0,40.22222222222222,52.66666666666666,76.4,705.2222222222222,242.88888888888889,17.77777777777778,20.33333333333333,87.4,17.11111111111111,22.22222222222222,77.0,4.111111111111111,7.111111111111111,57.8,1.4444444444444444,4.222222222222222,1.4444444444444444,0.8888888888888888,2.67,2.333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.44,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,1.2222222222222223,1.0,0.5555555555555556,0.2222222222222222,1.0,2.111111111111111,47.4,1.1111111111111112,2.111111111111111,0.4444444444444444,1.6666666666666667,1.4444444444444444,3.2222222222222223,3.6666666666666665,0.0,10,4
79,1799,27,22.8,2.982456140350877,4.078947368421052,6.096491228070176,0.48,0.18,0.4,0.23,40.2,3.59,1.45,0.12,0.3,30.70175438596491,39.868421052631575,77.0,489.0350877192983,141.49122807017542,15.482456140350877,17.763157894736842,87.2,11.096491228070176,13.201754385964913,84.1,2.675438596491228,5.87719298245614,45.5,2.3684210526315788,2.1052631578947367,1.973684210526316,0.3070175438596491,4.82,2.3684210526315788,1.1842105263157894,0.4824561403508772,0.3070175438596491,0.4385964912280701,0.043859649122807,0.48,0.3508771929824561,0.0,0.043859649122807,0.0,0.087719298245614,0.0,1.5350877192982455,0.7456140350877193,0.175438596491228,0.7894736842105263,0.5701754385964912,0.6578947368421052,1.3596491228070176,48.4,0.7017543859649122,1.1842105263157894,0.087719298245614,1.0964912280701753,0.4824561403508772,2.017543859649123,0.2631578947368421,0.0,8,1
67,1907,33,32.5,0.8307692307692308,3.2,0.8,0.0,0.0,0.02,0.01,27.3,0.34,0.09,0.0,0.0,44.8,51.815384615384616,86.5,880.0615384615385,289.3538461538462,15.6,16.861538461538462,92.5,23.2,25.07692307692308,92.5,5.538461538461538,8.461538461538462,65.5,0.3384615384615385,3.261538461538461,0.3384615384615385,0.1538461538461538,0.86,0.8,0.0,0.0,0.0307692307692307,0.0,0.0307692307692307,0.09,0.0615384615384615,0.0,0.0,0.0307692307692307,0.0,0.0,2.5538461538461537,1.6,1.815384615384616,0.6153846153846154,0.123076923076923,1.446153846153846,2.1846153846153844,66.2,0.7384615384615385,1.6923076923076923,0.953846153846154,0.7384615384615385,1.1076923076923078,3.661538461538461,4.7384615384615385,0.0307692307692307,9,3
82,32,33,31.3,1.9169329073482428,12.523961661341852,1.6932907348242812,0.1,0.0,0.06,0.09,31.1,1.44,0.45,0.07,0.21,96.48562300319487,105.17571884984024,91.7,1513.067092651757,421.9169329073482,53.70607028753994,56.77316293929712,94.6,33.96166134185304,36.35782747603834,93.4,6.645367412140575,8.242811501597444,80.6,1.3099041533546325,11.821086261980833,1.7252396166134183,0.0,3.86,3.514376996805112,0.0319488817891373,0.0638977635782747,0.1916932907348242,0.0638977635782747,0.0,0.35,0.3514376996805112,0.0,0.0,0.0,0.0,0.0,0.926517571884984,0.6709265175718849,0.3514376996805112,0.4472843450479233,0.1277955271565495,0.2875399361022364,0.9584664536741214,30.0,0.6709265175718849,0.926517571884984,0.255591054313099,0.6709265175718849,0.6070287539936102,1.5335463258785942,1.34185303514377,0.0,2,2
68,110724,25,17.6,0.625,3.068181818181818,1.3068181818181817,0.11,0.0,0.13,0.02,41.7,0.68,0.28,0.17,0.4,35.965909090909086,43.23863636363636,83.2,636.7613636363636,163.92045454545453,14.71590909090909,17.727272727272727,83.0,17.045454545454543,19.71590909090909,86.5,3.068181818181818,3.693181818181818,83.1,0.4545454545454545,2.6704545454545454,0.1704545454545454,0.0,1.02,0.9659090909090908,0.0,0.0,0.0568181818181818,0.0,0.0,0.11,0.1136363636363636,0.0,0.0,0.0,0.0,0.0,2.613636363636364,1.534090909090909,1.4204545454545454,0.8522727272727272,0.3409090909090909,1.3068181818181817,1.9318181818181817,67.6,0.625,1.0795454545454544,0.4545454545454545,0.625,1.875,4.488636363636363,3.1818181818181817,0.0,5,4
74,1808,21,7.6,2.894736842105264,3.421052631578948,7.5,0.13,0.52,0.16,0.28,45.5,1.44,0.66,0.09,0.2,24.605263157894736,33.026315789473685,74.5,363.0263157894737,127.63157894736842,14.210526315789474,16.842105263157894,84.4,6.052631578947369,8.289473684210527,73.0,2.368421052631579,4.736842105263158,50.0,3.0263157894736845,1.5789473684210529,1.5789473684210529,0.131578947368421,5.1,3.8157894736842106,0.7894736842105263,0.3947368421052631,0.0,0.131578947368421,0.0,0.78,0.5263157894736842,0.2631578947368421,0.0,0.0,0.0,0.0,2.1052631578947367,1.0526315789473684,0.7894736842105263,0.7894736842105263,0.5263157894736842,0.9210526315789476,1.842105263157895,50.0,0.9210526315789476,1.0526315789473684,0.0,1.0526315789473684,0.2631578947368421,2.368421052631579,0.6578947368421053,0.131578947368421,8,1
68,698,24,20.2,1.683168316831683,4.702970297029703,3.613861386138614,0.1,0.05,0.04,0.08,44.4,0.45,0.2,0.22,0.5,65.14851485148515,73.26732673267327,88.9,941.2376237623764,343.66336633663366,38.415841584158414,41.28712871287129,93.0,21.88118811881188,24.207920792079207,90.4,2.871287128712871,3.712871287128713,77.3,0.6435643564356436,4.702970297029703,0.5445544554455446,0.099009900990099,1.34,1.1386138613861387,0.0,0.0,0.0495049504950495,0.0495049504950495,0.099009900990099,0.15,0.1485148514851485,0.0,0.0,0.0,0.0,0.0,3.811881188118812,2.326732673267327,1.831683168316832,1.4851485148514851,0.495049504950495,2.227722772277228,3.3663366336633667,66.2,1.1386138613861387,1.3861386138613865,0.297029702970297,1.0891089108910892,1.3366336633663367,5.148514851485149,2.128712871287129,0.0,9,4
85,9,31,28.4,0.8802816901408451,4.049295774647888,0.1056338028169014,0.04,0.07,0.06,0.03,15.8,0.67,0.11,0.05,0.33,60.49295774647888,67.0774647887324,90.2,1120.4225352112676,381.1267605633803,20.84507042253521,22.21830985915493,93.8,36.021126760563384,37.92253521126761,95.0,3.309859154929577,6.021126760563381,55.0,0.352112676056338,5.035211267605634,0.3169014084507042,0.0,1.09,0.9154929577464788,0.0,0.0,0.1408450704225352,0.0,0.0352112676056338,0.25,0.2112676056338028,0.0,0.0,0.0,0.0,0.0352112676056338,1.4084507042253522,0.9154929577464788,0.8802816901408451,0.4577464788732394,0.0704225352112676,0.8802816901408451,1.2323943661971832,71.4,0.352112676056338,1.0211267605633805,0.5281690140845071,0.4929577464788732,0.5985915492957746,2.007042253521127,4.683098591549296,0.1056338028169014,6,1
75,236,21,6.3,2.2222222222222223,5.079365079365079,6.825396825396826,0.16,0.0,0.18,0.1,42.9,2.23,0.95,0.07,0.17,39.68253968253968,50.63492063492064,78.4,660.0,151.9047619047619,19.84126984126984,21.904761904761905,90.6,14.603174603174605,17.77777777777778,82.1,4.126984126984127,8.253968253968255,50.0,1.9047619047619049,3.8095238095238098,1.1111111111111112,0.3174603174603174,5.57,2.857142857142857,1.746031746031746,0.0,0.0,0.9523809523809524,0.0,0.32,0.3174603174603174,0.0,0.0,0.0,0.0,0.0,1.746031746031746,1.1111111111111112,0.3174603174603174,0.7936507936507937,0.6349206349206349,0.4761904761904762,1.2698412698412698,37.5,0.7936507936507937,0.7936507936507937,0.1587301587301587,0.6349206349206349,0.3174603174603174,2.063492063492064,0.3174603174603174,0.0,11,3
59,111139,19,9.3,1.3978494623655913,1.827956989247312,5.376344086021505,0.21,0.21,0.37,0.17,29.6,2.9,0.86,0.07,0.25,18.172043010752688,23.44086021505376,77.5,282.258064516129,50.75268817204301,9.569892473118278,11.39784946236559,84.0,6.451612903225806,8.064516129032258,80.0,1.3978494623655913,2.043010752688172,68.4,0.9677419354838708,1.2903225806451613,0.5376344086021505,0.2150537634408602,2.65,1.7204301075268815,0.0,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.0,0.74,0.5376344086021505,0.0,0.0,0.0,0.2150537634408602,0.0,1.075268817204301,0.5376344086021505,0.3225806451612903,0.7526881720430108,0.0,0.5376344086021505,0.7526881720430108,71.4,0.2150537634408602,0.5376344086021505,0.1075268817204301,0.4301075268817204,0.3225806451612903,1.3978494623655913,0.6451612903225806,0.0,1,4
66,111139,21,11.5,3.652173913043478,3.217391304347826,6.782608695652174,0.17,0.26,0.19,0.14,22.2,1.57,0.35,0.11,0.5,24.695652173913043,32.69565217391305,75.5,384.4347826086956,117.56521739130434,13.217391304347826,16.08695652173913,82.2,9.73913043478261,12.08695652173913,80.6,1.3043478260869563,2.5217391304347827,51.7,1.1304347826086956,1.7391304347826086,1.1304347826086956,0.0,2.97,2.4347826086956523,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1739130434782608,0.44,0.2608695652173913,0.0,0.0869565217391304,0.0,0.0869565217391304,0.0,1.6521739130434785,1.2173913043478262,0.5217391304347826,0.8695652173913043,0.2608695652173913,0.8695652173913043,2.1739130434782608,40.0,1.3043478260869563,1.4782608695652173,0.0,1.4782608695652173,0.6956521739130435,2.347826086956522,1.0434782608695652,0.0,11,4
